season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped
2015-16,2015-11-24,Group stage,Arsenal,Dinamo Zagreb,44,16,1.75,1.3863636363636365,0.4375,2.8125,0.5227272727272727,0.0625,0.6363636363636364,0.0,6,4,20,20,H,1,1,20,20
2015-16,2015-11-24,Group stage,BATE Borisov,Leverkusen,22,28,0.7727272727272727,2.909090909090909,1.3928571428571428,1.75,0.18181818181818182,0.39285714285714285,0.2727272727272727,0.14285714285714285,3,4,20,20,D,1,1,20,20
2015-16,2015-11-24,Group stage,Barcelona,Roma,64,18,2.234375,0.890625,1.6666666666666667,2.2777777777777777,0.65625,0.2777777777777778,0.78125,0.1111111111111111,13,5,20,20,H,1,1,20,20
2015-16,2015-11-24,Group stage,Bayern Munich,Olympiacos,62,30,2.3548387096774195,0.967741935483871,1.5,1.5,0.6774193548387096,0.5333333333333333,0.8064516129032258,0.3333333333333333,12,12,20,20,H,1,1,20,20
2015-16,2015-11-24,Group stage,Lyon,Gent,20,4,1.2,1.45,1.0,1.25,0.3,0.25,0.4,0.0,1,4,20,20,A,1,1,20,20
2015-16,2015-11-24,Group stage,Maccabi Tel Aviv,Chelsea,4,53,0.25,2.75,1.9622641509433962,0.9056603773584906,0.0,0.5283018867924528,0.0,0.3333333333333333,0,8,20,20,A,1,1,20,20
2015-16,2015-11-24,Group stage,Porto,Dynamo Kyiv,34,10,1.6470588235294117,1.0588235294117647,1.1,1.4,0.5,0.2,0.6470588235294118,0.2,10,6,20,20,A,1,1,20,20
2015-16,2015-11-24,Group stage,Zenit,Valencia,32,26,1.21875,1.3125,1.8461538461538463,1.0769230769230769,0.40625,0.4230769230769231,0.4375,0.3076923076923077,12,7,20,20,H,1,1,20,20
2015-16,2015-11-25,Group stage,Atlético Madrid,Galatasaray,27,28,1.7777777777777777,0.6296296296296297,1.1428571428571428,2.0357142857142856,0.5925925925925926,0.2857142857142857,0.7692307692307693,0.21428571428571427,7,4,22,22,H,1,1,22,22
2015-16,2015-11-25,Group stage,CSKA Moscow,Wolfsburg,24,4,1.2083333333333333,2.0,1.0,1.0,0.20833333333333334,0.5,0.25,0.0,4,6,22,22,A,1,1,22,22
2015-16,2015-11-25,Group stage,FC Astana,Benfica,4,38,0.5,2.0,1.105263157894737,1.1842105263157894,0.0,0.39473684210526316,0.0,0.21052631578947367,2,10,22,22,D,1,1,22,22
2015-16,2015-11-25,Group stage,Gladbach,Sevilla,4,4,0.5,1.5,1.25,1.75,0.0,0.25,0.0,0.0,2,3,22,22,H,1,1,22,22
2015-16,2015-11-25,Group stage,Juventus,Manchester City,33,32,1.4545454545454546,0.8787878787878788,1.65625,1.46875,0.45454545454545453,0.40625,0.5882352941176471,0.4375,8,9,22,22,H,1,1,22,22
2015-16,2015-11-25,Group stage,Malmö,Paris SG,10,34,0.5,2.3,1.8823529411764706,0.9705882352941176,0.2,0.5588235294117647,0.4,0.47058823529411764,3,7,22,22,A,1,1,22,22
2015-16,2015-11-25,Group stage,Manchester Utd,PSV,41,4,1.5365853658536586,0.9024390243902439,1.5,1.5,0.5365853658536586,0.5,0.65,0.0,7,6,22,22,D,1,1,22,22
2015-16,2015-11-25,Group stage,Shakhtar D.,Real Madrid,42,65,1.5476190476190477,1.4285714285714286,2.4307692307692306,0.8,0.38095238095238093,0.7076923076923077,0.42857142857142855,0.5625,3,11,22,22,A,1,1,22,22
2015-16,2015-12-08,Group stage,Benfica,Atlético Madrid,39,28,1.1282051282051282,1.205128205128205,1.7857142857142858,0.6071428571428571,0.38461538461538464,0.6071428571428571,0.5789473684210527,0.42857142857142855,10,10,13,13,A,1,1,13,13
2015-16,2015-12-08,Group stage,Galatasaray,FC Astana,29,5,1.103448275862069,2.0344827586206895,0.8,2.0,0.27586206896551724,0.0,0.35714285714285715,0.0,4,3,13,13,D,1,1,13,13
2015-16,2015-12-08,Group stage,Manchester City,Gladbach,33,5,1.606060606060606,1.4545454545454546,1.2,1.6,0.3939393939393939,0.2,0.375,0.0,9,5,13,13,H,1,1,13,13
2015-16,2015-12-08,Group stage,PSV,CSKA Moscow,5,25,1.2,1.2,1.16,2.0,0.4,0.2,1.0,0.16666666666666666,7,4,13,13,H,1,1,13,13
2015-16,2015-12-08,Group stage,Paris SG,Shakhtar D.,35,43,1.9714285714285715,0.9428571428571428,1.5813953488372092,1.4883720930232558,0.5714285714285714,0.37209302325581395,0.6470588235294118,0.3333333333333333,10,3,13,13,H,1,1,13,13
2015-16,2015-12-08,Group stage,Real Madrid,Malmö,66,11,2.4545454545454546,0.8333333333333334,0.45454545454545453,2.5454545454545454,0.7121212121212122,0.18181818181818182,0.8484848484848485,0.0,13,3,13,13,H,1,1,13,13
2015-16,2015-12-08,Group stage,Sevilla,Juventus,5,34,1.4,2.2,1.4411764705882353,0.8529411764705882,0.2,0.47058823529411764,0.5,0.3125,3,11,13,13,H,1,1,13,13
2015-16,2015-12-08,Group stage,Wolfsburg,Manchester Utd,5,42,1.2,0.8,1.5,0.8809523809523809,0.6,0.5238095238095238,1.0,0.42857142857142855,9,8,13,13,H,1,1,13,13
2015-16,2015-12-09,Group stage,Chelsea,Porto,54,35,2.0,0.8888888888888888,1.6,1.0857142857142856,0.5370370370370371,0.4857142857142857,0.7307692307692307,0.35294117647058826,10,10,15,15,H,1,1,15,15
2015-16,2015-12-09,Group stage,Dinamo Zagreb,Bayern Munich,17,63,0.4117647058823529,2.823529411764706,2.380952380952381,0.9523809523809523,0.058823529411764705,0.6825396825396826,0.125,0.5483870967741935,3,12,15,15,A,1,1,15,15
2015-16,2015-12-09,Group stage,Dynamo Kyiv,Maccabi Tel Aviv,11,5,1.1818181818181819,1.2727272727272727,0.2,3.0,0.2727272727272727,0.0,0.2,0.0,8,0,15,15,H,1,1,15,15
2015-16,2015-12-09,Group stage,Gent,Zenit,5,33,1.2,1.2,1.2424242424242424,1.2727272727272727,0.4,0.42424242424242425,0.5,0.375,7,15,15,15,H,1,1,15,15
2015-16,2015-12-09,Group stage,Leverkusen,Barcelona,29,65,1.3793103448275863,1.7241379310344827,2.292307692307692,0.8923076923076924,0.3793103448275862,0.6615384615384615,0.6428571428571429,0.53125,5,13,15,15,D,1,1,15,15
2015-16,2015-12-09,Group stage,Olympiacos,Arsenal,31,45,1.4516129032258065,1.5806451612903225,1.7777777777777777,1.3555555555555556,0.5161290322580645,0.5333333333333333,0.7333333333333333,0.4090909090909091,9,6,15,15,A,1,1,15,15
2015-16,2015-12-09,Group stage,Roma,BATE Borisov,19,23,1.631578947368421,2.473684210526316,0.782608695652174,2.8260869565217392,0.2631578947368421,0.17391304347826086,0.4444444444444444,0.09090909090909091,5,4,15,15,D,1,1,15,15
2015-16,2015-12-09,Group stage,Valencia,Lyon,27,21,1.7777777777777777,1.1111111111111112,1.1904761904761905,1.4761904761904763,0.4074074074074074,0.2857142857142857,0.5384615384615384,0.2,6,1,15,15,A,1,1,15,15
2015-16,2016-02-16,Round of 16,Benfica,Zenit,40,34,1.125,1.225,1.2352941176470589,1.2941176470588236,0.375,0.4117647058823529,0.55,0.35294117647058826,7,12,70,69,H,1,1,70,69
2015-16,2016-02-16,Round of 16,Paris SG,Chelsea,36,55,1.9722222222222223,0.9166666666666666,2.0,0.8727272727272727,0.5833333333333334,0.5454545454545454,0.6666666666666666,0.35714285714285715,10,10,70,69,H,1,1,70,69
2015-16,2016-02-17,Round of 16,Gent,Wolfsburg,6,6,1.3333333333333333,1.1666666666666667,1.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,9,9,70,71,A,1,1,70,71
2015-16,2016-02-17,Round of 16,Roma,Real Madrid,20,67,1.55,2.35,2.537313432835821,0.8208955223880597,0.25,0.7164179104477612,0.4,0.5757575757575758,5,13,70,71,A,1,1,70,71
2015-16,2016-02-23,Round of 16,Arsenal,Barcelona,46,66,1.8043478260869565,1.326086956521739,2.272727272727273,0.8939393939393939,0.5434782608695652,0.6515151515151515,0.6521739130434783,0.5151515151515151,9,13,76,76,A,1,1,76,76
2015-16,2016-02-23,Round of 16,Juventus,Bayern Munich,35,64,1.4,0.8571428571428571,2.375,0.9375,0.45714285714285713,0.6875,0.6111111111111112,0.5625,8,12,77,76,D,1,1,77,76
2015-16,2016-02-24,Round of 16,Dynamo Kyiv,Manchester City,12,34,1.1666666666666667,1.1666666666666667,1.6764705882352942,1.4705882352941178,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.4117647058823529,10,12,77,78,A,1,1,77,78
2015-16,2016-02-24,Round of 16,PSV,Atlético Madrid,6,29,1.3333333333333333,1.1666666666666667,1.793103448275862,0.6206896551724138,0.5,0.6206896551724138,1.0,0.4666666666666667,7,10,78,78,D,1,1,78,78
2015-16,2016-03-08,Round of 16,Real Madrid,Roma,68,21,2.5294117647058822,0.8088235294117647,1.4761904761904763,2.3333333333333335,0.7205882352941176,0.23809523809523808,0.8529411764705882,0.1,13,5,20,20,H,1,1,20,20
2015-16,2016-03-08,Round of 16,Wolfsburg,Gent,7,7,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.7142857142857143,0.42857142857142855,1.0,0.3333333333333333,12,9,20,20,H,1,1,20,20
2015-16,2016-03-09,Round of 16,Chelsea,Paris SG,56,37,1.9821428571428572,0.8928571428571429,1.972972972972973,0.918918918918919,0.5357142857142857,0.5945945945945946,0.7407407407407407,0.5,10,10,22,22,A,1,1,22,22
2015-16,2016-03-09,Round of 16,Zenit,Benfica,35,41,1.2,1.2857142857142858,1.1219512195121952,1.1951219512195121,0.4,0.3902439024390244,0.47058823529411764,0.2,9,7,22,22,A,1,1,22,22
2015-16,2016-03-15,Round of 16,Atlético Madrid,PSV,30,7,1.7333333333333334,0.6,1.1428571428571428,1.0,0.6,0.42857142857142855,0.7857142857142857,0.0,11,8,20,20,D,1,1,20,20
2015-16,2016-03-15,Round of 16,Manchester City,Dynamo Kyiv,35,13,1.7142857142857142,1.457142857142857,1.1538461538461537,1.3076923076923077,0.42857142857142855,0.3076923076923077,0.4117647058823529,0.3333333333333333,12,7,20,20,D,1,1,20,20
2015-16,2016-03-16,Round of 16,Barcelona,Arsenal,67,47,2.2686567164179103,0.8805970149253731,1.7659574468085106,1.3404255319148937,0.6567164179104478,0.5319148936170213,0.7878787878787878,0.43478260869565216,13,9,22,22,H,1,1,22,22
2015-16,2016-03-16,Round of 16,Bayern Munich,Juventus,65,36,2.3692307692307693,0.9538461538461539,1.4166666666666667,0.8888888888888888,0.676923076923077,0.4444444444444444,0.8125,0.29411764705882354,10,6,22,22,H,1,1,22,22
2015-16,2016-04-05,Quarter-finals,Barcelona,Atlético Madrid,68,31,2.2794117647058822,0.8823529411764706,1.6774193548387097,0.5806451612903226,0.6617647058823529,0.5806451612903226,0.7941176470588235,0.4375,13,9,20,21,H,1,1,20,21
2015-16,2016-04-05,Quarter-finals,Bayern Munich,Benfica,66,42,2.393939393939394,0.9696969696969697,1.1428571428571428,1.1904761904761905,0.6818181818181818,0.40476190476190477,0.8181818181818182,0.23809523809523808,13,10,20,27,H,1,1,20,27
2015-16,2016-04-06,Quarter-finals,Paris SG,Manchester City,38,36,1.9736842105263157,0.9210526315789473,1.6666666666666667,1.4166666666666667,0.6052631578947368,0.4166666666666667,0.6842105263157895,0.4444444444444444,12,10,28,22,D,1,1,28,22
2015-16,2016-04-06,Quarter-finals,Wolfsburg,Real Madrid,8,69,1.625,1.0,2.5217391304347827,0.7971014492753623,0.75,0.7246376811594203,1.0,0.5882352941176471,12,15,29,29,H,1,1,29,29
2015-16,2016-04-12,Quarter-finals,Manchester City,Paris SG,37,39,1.6756756756756757,1.4324324324324325,1.9743589743589745,0.9487179487179487,0.40540540540540543,0.5897435897435898,0.3888888888888889,0.5263157894736842,8,13,6,6,H,1,1,6,6
2015-16,2016-04-12,Quarter-finals,Real Madrid,Wolfsburg,70,9,2.4857142857142858,0.8142857142857143,1.6666666666666667,0.8888888888888888,0.7142857142857143,0.7777777777777778,0.8571428571428571,0.5,12,15,6,6,H,1,1,6,6
2015-16,2016-04-13,Quarter-finals,Atlético Madrid,Barcelona,32,69,1.65625,0.625,2.2753623188405796,0.8840579710144928,0.5625,0.6666666666666666,0.7333333333333333,0.5294117647058824,8,13,8,8,H,1,1,8,8
2015-16,2016-04-13,Quarter-finals,Benfica,Bayern Munich,43,67,1.1162790697674418,1.186046511627907,2.373134328358209,0.9552238805970149,0.3953488372093023,0.6865671641791045,0.5714285714285714,0.5454545454545454,7,13,8,8,D,1,1,8,8
2015-16,2016-04-26,Semi-finals,Manchester City,Real Madrid,38,71,1.6578947368421053,1.394736842105263,2.492957746478873,0.8028169014084507,0.42105263157894735,0.7183098591549296,0.42105263157894735,0.5714285714285714,11,12,14,14,D,1,1,14,14
2015-16,2016-04-27,Semi-finals,Atlético Madrid,Bayern Munich,33,68,1.6666666666666667,0.6060606060606061,2.3676470588235294,0.9705882352941176,0.5757575757575758,0.6764705882352942,0.75,0.5294117647058824,8,11,14,14,H,1,1,14,14
2015-16,2016-05-03,Semi-finals,Bayern Munich,Atlético Madrid,69,34,2.3333333333333335,0.9710144927536232,1.6470588235294117,0.5882352941176471,0.6666666666666666,0.5882352941176471,0.8235294117647058,0.4117647058823529,8,8,6,6,H,1,1,6,6
2015-16,2016-05-04,Semi-finals,Real Madrid,Manchester City,72,39,2.4583333333333335,0.7916666666666666,1.6153846153846154,1.358974358974359,0.7083333333333334,0.41025641025641024,0.8611111111111112,0.42105263157894735,10,9,8,8,H,1,1,8,8
2015-16,2016-05-28,Final,Real Madrid,Atlético Madrid,73,35,2.4383561643835616,0.7808219178082192,1.6285714285714286,0.6285714285714286,0.7123287671232876,0.5714285714285714,0.8648648648648649,0.3888888888888889,10,7,24,25,D,1,1,24,25
2016-17,2016-09-13,Group stage,Barcelona,Celtic,70,14,2.242857142857143,0.9,0.8571428571428571,1.9285714285714286,0.6571428571428571,0.2857142857142857,0.8,0.14285714285714285,10,3,153,1007,H,1,1,153,365
2016-17,2016-09-13,Group stage,Basel,Ludogorets,28,6,1.1785714285714286,1.6785714285714286,0.8333333333333334,2.3333333333333335,0.35714285714285715,0.16666666666666666,0.5,0.0,5,4,553,644,D,1,1,365,365
2016-17,2016-09-13,Group stage,Bayern Munich,Rostov,70,0,2.3285714285714287,0.9714285714285714,0.0,0.0,0.6714285714285714,0.0,0.8285714285714286,0.0,10,0,133,-1,H,1,0,133,0
2016-17,2016-09-13,Group stage,Benfica,Beşiktaş,44,0,1.1363636363636365,1.2045454545454546,0.0,0.0,0.38636363636363635,0.0,0.5454545454545454,0.0,7,0,153,-1,D,1,0,153,0
2016-17,2016-09-13,Group stage,Dynamo Kyiv,Napoli,14,14,1.0714285714285714,1.2142857142857142,1.7142857142857142,1.4285714285714286,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,7,9,182,1007,A,1,1,182,365
2016-17,2016-09-13,Group stage,PSV,Atlético Madrid,8,36,1.0,0.875,1.6111111111111112,0.6388888888888888,0.375,0.5555555555555556,0.75,0.3684210526315789,9,7,182,108,A,1,1,182,108
2016-17,2016-09-13,Group stage,Paris SG,Arsenal,40,48,1.925,0.95,1.75,1.375,0.575,0.5208333333333334,0.65,0.4166666666666667,10,6,154,181,D,1,1,154,181
2016-17,2016-09-14,Group stage,Club Brugge,Leicester City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,A,0,0,0,0
2016-17,2016-09-14,Group stage,Juventus,Sevilla,37,6,1.4324324324324325,0.972972972972973,1.3333333333333333,1.8333333333333333,0.43243243243243246,0.3333333333333333,0.5789473684210527,0.0,5,3,182,281,D,1,1,182,281
2016-17,2016-09-14,Group stage,Legia Warsaw,Dortmund,0,37,0.0,0.0,1.7027027027027026,1.2972972972972974,0.0,0.4864864864864865,0.0,0.3333333333333333,0,4,-1,546,A,0,1,0,365
2016-17,2016-09-14,Group stage,Leverkusen,CSKA Moscow,30,26,1.3666666666666667,1.7,1.1538461538461537,2.0,0.36666666666666664,0.19230769230769232,0.6,0.15384615384615385,3,4,280,281,D,1,1,280,281
2016-17,2016-09-14,Group stage,Lyon,Dinamo Zagreb,22,18,1.2272727272727273,1.4090909090909092,0.3888888888888889,2.7777777777777777,0.3181818181818182,0.05555555555555555,0.36363636363636365,0.0,3,0,280,280,H,1,1,280,280
2016-17,2016-09-14,Group stage,Manchester City,Gladbach,40,6,1.575,1.35,1.3333333333333333,2.0,0.4,0.16666666666666666,0.4,0.0,6,5,133,281,H,1,1,133,281
2016-17,2016-09-14,Group stage,Porto,FC Copenhagen,36,14,1.5555555555555556,1.1111111111111112,0.7857142857142857,1.4285714285714286,0.4722222222222222,0.2857142857142857,0.6111111111111112,0.14285714285714285,9,3,280,1009,D,1,1,280,365
2016-17,2016-09-14,Group stage,Real Madrid,Sporting CP,74,6,2.418918918918919,0.7837837837837838,2.0,2.0,0.7027027027027027,0.3333333333333333,0.8421052631578947,0.0,8,6,109,644,H,1,1,109,365
2016-17,2016-09-14,Group stage,Tottenham,Monaco,10,10,1.9,1.6,0.7,0.5,0.4,0.4,0.6,0.4,5,7,1981,511,A,1,1,365,365
2016-17,2016-09-27,Group stage,CSKA Moscow,Tottenham,27,11,1.1851851851851851,2.0,1.8181818181818181,1.6363636363636365,0.18518518518518517,0.36363636363636365,0.23076923076923078,0.2,2,4,13,13,A,1,1,13,13
2016-17,2016-09-27,Group stage,Dinamo Zagreb,Juventus,19,38,0.3684210526315789,2.789473684210526,1.394736842105263,0.9473684210526315,0.05263157894736842,0.42105263157894735,0.1111111111111111,0.2777777777777778,0,5,13,13,A,1,1,13,13
2016-17,2016-09-27,Group stage,Dortmund,Real Madrid,38,75,1.8157894736842106,1.263157894736842,2.4133333333333336,0.7866666666666666,0.5,0.7066666666666667,0.631578947368421,0.5555555555555556,4,11,13,13,D,1,1,13,13
2016-17,2016-09-27,Group stage,FC Copenhagen,Club Brugge,15,1,0.8,1.4,0.0,3.0,0.26666666666666666,0.0,0.42857142857142855,0.0,4,0,13,13,H,1,1,13,13
2016-17,2016-09-27,Group stage,Leicester City,Porto,1,37,3.0,0.0,1.5405405405405406,1.1081081081081081,1.0,0.4594594594594595,0.0,0.3333333333333333,3,7,13,13,H,1,1,13,13
2016-17,2016-09-27,Group stage,Monaco,Leverkusen,11,31,0.8181818181818182,0.5454545454545454,1.3870967741935485,1.7096774193548387,0.45454545454545453,0.3548387096774194,0.4,0.13333333333333333,7,4,13,13,D,1,1,13,13
2016-17,2016-09-27,Group stage,Sevilla,Lyon,7,23,1.1428571428571428,1.5714285714285714,1.3043478260869565,1.3478260869565217,0.2857142857142857,0.34782608695652173,0.6666666666666666,0.2727272727272727,4,6,13,13,H,1,1,13,13
2016-17,2016-09-27,Group stage,Sporting CP,Legia Warsaw,7,1,1.8571428571428572,2.0,0.0,6.0,0.2857142857142857,0.0,0.6666666666666666,0.0,6,0,13,13,H,1,1,13,13
2016-17,2016-09-28,Group stage,Arsenal,Basel,49,29,1.7346938775510203,1.3673469387755102,1.1724137931034482,1.6551724137931034,0.5102040816326531,0.3448275862068966,0.625,0.21428571428571427,7,3,15,15,H,1,1,15,15
2016-17,2016-09-28,Group stage,Atlético Madrid,Bayern Munich,37,71,1.5945945945945945,0.6216216216216216,2.3661971830985915,0.9577464788732394,0.5675675675675675,0.676056338028169,0.7647058823529411,0.5142857142857142,10,10,15,15,H,1,1,15,15
2016-17,2016-09-28,Group stage,Beşiktaş,Dynamo Kyiv,1,15,1.0,1.0,1.0666666666666667,1.2666666666666666,0.0,0.26666666666666666,0.0,0.2857142857142857,1,7,15,15,D,1,1,15,15
2016-17,2016-09-28,Group stage,Celtic,Manchester City,15,41,0.8,2.2666666666666666,1.6341463414634145,1.3170731707317074,0.26666666666666666,0.4146341463414634,0.42857142857142855,0.4,3,8,15,14,D,1,1,15,14
2016-17,2016-09-28,Group stage,Gladbach,Barcelona,7,71,1.1428571428571428,2.2857142857142856,2.3098591549295775,0.8873239436619719,0.14285714285714285,0.6619718309859155,0.3333333333333333,0.5142857142857142,5,12,14,15,A,1,1,14,15
2016-17,2016-09-28,Group stage,Ludogorets,Paris SG,7,41,0.8571428571428571,2.142857142857143,1.9024390243902438,0.9512195121951219,0.14285714285714285,0.5609756097560976,0.3333333333333333,0.5,5,8,15,15,A,1,1,15,15
2016-17,2016-09-28,Group stage,Napoli,Benfica,15,45,1.7333333333333334,1.4,1.1333333333333333,1.2,0.6,0.37777777777777777,0.8571428571428571,0.22727272727272727,12,8,15,15,H,1,1,15,15
2016-17,2016-09-28,Group stage,Rostov,PSV,1,9,0.0,5.0,0.8888888888888888,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0,6,15,15,D,1,1,15,15
2016-17,2016-10-18,Group stage,CSKA Moscow,Monaco,28,12,1.1428571428571428,1.9642857142857142,0.8333333333333334,0.5833333333333334,0.17857142857142858,0.4166666666666667,0.21428571428571427,0.5,1,5,21,21,D,1,1,21,21
2016-17,2016-10-18,Group stage,Club Brugge,Porto,2,38,0.0,3.5,1.5,1.105263157894737,0.0,0.4473684210526316,0.0,0.3157894736842105,0,4,21,21,A,1,1,21,21
2016-17,2016-10-18,Group stage,Dinamo Zagreb,Sevilla,20,8,0.35,2.85,1.125,1.375,0.05,0.375,0.1,0.0,0,7,21,21,A,1,1,21,21
2016-17,2016-10-18,Group stage,Leicester City,FC Copenhagen,2,16,2.0,0.0,1.0,1.3125,1.0,0.3125,1.0,0.125,6,7,21,21,H,1,1,21,21
2016-17,2016-10-18,Group stage,Leverkusen,Tottenham,32,12,1.375,1.6875,1.75,1.5,0.34375,0.4166666666666667,0.5625,0.3333333333333333,4,4,21,21,D,1,1,21,21
2016-17,2016-10-18,Group stage,Lyon,Juventus,24,39,1.25,1.3333333333333333,1.4615384615384615,0.9230769230769231,0.3333333333333333,0.4358974358974359,0.4166666666666667,0.3157894736842105,6,5,21,21,A,1,1,21,21
2016-17,2016-10-18,Group stage,Real Madrid,Legia Warsaw,76,2,2.4078947368421053,0.8026315789473685,0.0,4.0,0.6973684210526315,0.0,0.8461538461538461,0.0,9,0,21,21,H,1,1,21,21
2016-17,2016-10-18,Group stage,Sporting CP,Dortmund,8,39,1.875,1.75,1.8205128205128205,1.2820512820512822,0.375,0.48717948717948717,0.75,0.3684210526315789,9,5,21,21,A,1,1,21,21
2016-17,2016-10-19,Group stage,Arsenal,Ludogorets,50,8,1.74,1.34,0.875,2.25,0.52,0.125,0.64,0.0,7,2,21,21,H,1,1,21,21
2016-17,2016-10-19,Group stage,Barcelona,Manchester City,72,42,2.3055555555555554,0.8888888888888888,1.6666666666666667,1.3571428571428572,0.6666666666666666,0.40476190476190477,0.8055555555555556,0.38095238095238093,12,8,21,21,H,1,1,21,21
2016-17,2016-10-19,Group stage,Bayern Munich,PSV,72,10,2.3333333333333335,0.9583333333333334,1.0,1.0,0.6666666666666666,0.3,0.8333333333333334,0.0,7,6,21,21,H,1,1,21,21
2016-17,2016-10-19,Group stage,Celtic,Gladbach,16,8,0.9375,2.3125,1.125,2.25,0.25,0.125,0.375,0.0,1,4,21,21,A,1,1,21,21
2016-17,2016-10-19,Group stage,Dynamo Kyiv,Benfica,16,46,1.0625,1.25,1.1521739130434783,1.2608695652173914,0.25,0.3695652173913043,0.25,0.21739130434782608,5,5,21,21,A,1,1,21,21
2016-17,2016-10-19,Group stage,Napoli,Beşiktaş,16,2,1.875,1.4375,1.0,1.0,0.625,0.0,0.875,0.0,12,2,21,21,A,1,1,21,21
2016-17,2016-10-19,Group stage,Paris SG,Basel,42,30,1.9285714285714286,0.9523809523809523,1.1333333333333333,1.6666666666666667,0.5714285714285714,0.3333333333333333,0.6190476190476191,0.2,8,3,21,21,H,1,1,21,21
2016-17,2016-10-19,Group stage,Rostov,Atlético Madrid,2,38,1.0,3.5,1.5789473684210527,0.6052631578947368,0.0,0.5789473684210527,0.0,0.4,1,10,21,21,A,1,1,21,21
2016-17,2016-11-01,Group stage,Atlético Madrid,Rostov,39,3,1.564102564102564,0.5897435897435898,0.6666666666666666,2.6666666666666665,0.5897435897435898,0.0,0.7777777777777778,0.0,10,1,13,13,H,1,1,13,13
2016-17,2016-11-01,Group stage,Basel,Paris SG,31,43,1.096774193548387,1.7096774193548387,1.9534883720930232,0.9302325581395349,0.3225806451612903,0.5813953488372093,0.4666666666666667,0.5238095238095238,2,8,13,13,A,1,1,13,13
